Performer,years_on_charts,url,WeekID,Week Position,Song,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_album,spotify_track_explicit,spotify_track_duration_ms,spotify_track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,month,day,year,artist,gender
Heart,15,http://www.billboard.com/charts/hot-100/1983-08-13,8/13/1983,84,How Can I Refuse,How Can I RefuseHeart,1,,84,1,"['folk-pop', 'indie folk', 'indie pop', 'neo mellow', 'new americana', 'seattle indie', 'stomp and holler']",2EPOoZCvCYGfl5HqhXLpn6,https://p.scdn.co/mp3-preview/193023a6bd3ff5fea0e56e87092507488a61b6f6?cid=b8d3901151d34489a160e3cf0ab1fa94,Passionworks,0.0,232066.0,32.0,0.664,0.569,4.0,-10.427,1.0,0.0325,0.0182,1.41e-05,0.0951,0.705,132.59,4.0,8,13,1983,Heart,group
Heart,15,http://www.billboard.com/charts/hot-100/1976-07-17,7/17/1976,85,Magic Man,Magic ManHeart,1,,85,1,"['folk-pop', 'indie folk', 'indie pop', 'neo mellow', 'new americana', 'seattle indie', 'stomp and holler']",4sUlsy0tPv9n5nqrqeA0lE,,Dreamboat Annie,0.0,328360.0,59.0,0.435,0.444,7.0,-12.816,0.0,0.0336,0.159,0.000705,0.457,0.734,103.818,4.0,7,17,1976,Heart,group
Heart,15,http://www.billboard.com/charts/hot-100/1977-09-17,9/17/1977,89,Little Queen,Little QueenHeart,1,,89,1,"['folk-pop', 'indie folk', 'indie pop', 'neo mellow', 'new americana', 'seattle indie', 'stomp and holler']",0Mo316Vw5VAKEy2maTlTNS,https://p.scdn.co/mp3-preview/493473871eea38d99593258b6f7cfe1ffe05c44a?cid=b8d3901151d34489a160e3cf0ab1fa94,Little Queen,0.0,311560.0,38.0,0.674,0.361,9.0,-15.435,0.0,0.0367,0.011,0.0014,0.0564,0.671,99.095,4.0,9,17,1977,Heart,group
Heart,15,http://www.billboard.com/charts/hot-100/1983-10-29,10/29/1983,93,Allies,AlliesHeart,1,,93,1,"['folk-pop', 'indie folk', 'indie pop', 'neo mellow', 'new americana', 'seattle indie', 'stomp and holler']",3PlH7VdGsXd225ciH0ZWOg,https://p.scdn.co/mp3-preview/b356a0b1c05d0984bf941d508b0c238f6ea858ab?cid=b8d3901151d34489a160e3cf0ab1fa94,Passionworks,0.0,281426.0,29.0,0.48,0.336,10.0,-11.992,1.0,0.0319,0.112,0.0,0.106,0.114,67.394,4.0,10,29,1983,Heart,group
Heart,15,http://www.billboard.com/charts/hot-100/1987-11-07,11/7/1987,70,There's The Girl,There's The GirlHeart,1,,70,1,"['folk-pop', 'indie folk', 'indie pop', 'neo mellow', 'new americana', 'seattle indie', 'stomp and holler']",5qMNvVFTJoTLkaXbudbVNF,,Bad Animals,0.0,230066.0,40.0,0.586,0.814,11.0,-12.941,0.0,0.0314,0.271,0.0,0.338,0.71,130.392,4.0,11,7,1987,Heart,group
Heart,15,http://www.billboard.com/charts/hot-100/1986-01-18,1/18/1986,54,These Dreams,These DreamsHeart,1,,54,1,"['folk-pop', 'indie folk', 'indie pop', 'neo mellow', 'new americana', 'seattle indie', 'stomp and holler']",22wWxHGHRH8gZXNDXRgSqY,,Heart,0.0,254476.0,61.0,0.535,0.532,11.0,-9.865,1.0,0.0291,0.508,0.0,0.0868,0.3,79.107,4.0,1,18,1986,Heart,group
Heart,15,http://www.billboard.com/charts/hot-100/1982-05-15,5/15/1982,71,This Man Is Mine,This Man Is MineHeart,1,,71,1,"['folk-pop', 'indie folk', 'indie pop', 'neo mellow', 'new americana', 'seattle indie', 'stomp and holler']",27rENyvomdS3f7Awcizas6,https://p.scdn.co/mp3-preview/444ec7c06b71fc9ab5817119b11f9f9707378104?cid=b8d3901151d34489a160e3cf0ab1fa94,Private Audition,0.0,179760.0,15.0,0.636,0.537,9.0,-14.834,1.0,0.0589,0.378,0.0,0.0333,0.657,127.234,4.0,5,15,1982,Heart,group
Heart,15,http://www.billboard.com/charts/hot-100/1987-08-15,8/15/1987,64,Who Will You Run To,Who Will You Run ToHeart,1,,64,1,"['folk-pop', 'indie folk', 'indie pop', 'neo mellow', 'new americana', 'seattle indie', 'stomp and holler']",2G7ttyDosjWmunOYsNRm0C,,Bad Animals,0.0,246400.0,43.0,0.601,0.73,2.0,-11.103,1.0,0.0361,0.203,2e-05,0.107,0.684,116.313,4.0,8,15,1987,Heart,group
Heart,15,http://www.billboard.com/charts/hot-100/1993-12-25,12/25/1993,87,Will You Be There (In The Morning),Will You Be There (In The Morning)Heart,1,,87,1,"['folk-pop', 'indie folk', 'indie pop', 'neo mellow', 'new americana', 'seattle indie', 'stomp and holler']",78fh8ymSUdo9oWkShDZbT8,,Desire Walks On,0.0,269800.0,36.0,0.553,0.743,9.0,-6.794,1.0,0.0281,0.0365,1.65e-05,0.194,0.528,166.499,4.0,12,25,1993,Heart,group
Heart,15,http://www.billboard.com/charts/hot-100/1981-03-28,3/28/1981,85,Unchained Melody,Unchained MelodyHeart,1,,85,1,"['folk-pop', 'indie folk', 'indie pop', 'neo mellow', 'new americana', 'seattle indie', 'stomp and holler']",7GxWmocSGufDOonUstGA31,https://p.scdn.co/mp3-preview/b082f863d15ff05133ae6430762ea5324737818b?cid=b8d3901151d34489a160e3cf0ab1fa94,Days Gone By,0.0,223560.0,0.0,0.488,0.195,0.0,-15.218,1.0,0.0312,0.922,0.908,0.0939,0.141,97.599,3.0,3,28,1981,Heart,group
Heart,15,http://www.billboard.com/charts/hot-100/1985-06-01,6/1/1985,73,What About Love?,What About Love?Heart,1,,73,1,"['folk-pop', 'indie folk', 'indie pop', 'neo mellow', 'new americana', 'seattle indie', 'stomp and holler']",5nN1jGnCadYk1jYm6oV5zN,,Heart,0.0,221670.0,59.0,0.246,0.631,2.0,-7.067,0.0,0.0377,0.295,0.0,0.321,0.3,160.633,4.0,6,1,1985,Heart,group
Chris Brown,15,http://www.billboard.com/charts/hot-100/2005-10-15,10/15/2005,11,Run It!,Run It!Chris Brown,1,24.0,11,8,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",7xYnUQigPoIDAMPVK79NEq,https://p.scdn.co/mp3-preview/af513bcd2451b1c0bca99afb42c8aba71977c7eb?cid=b8d3901151d34489a160e3cf0ab1fa94,Chris Brown (Expanded Edition),0.0,229866.0,72.0,0.846,0.482,1.0,-6.721,0.0,0.129,0.0246,0.0,0.393,0.212,100.969,4.0,10,15,2005,,
Chris Brown,15,https://www.billboard.com/charts/hot-100/2017-12-02,12/2/2017,91,Questions,QuestionsChris Brown,2,78.0,78,12,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",5XQMr19TL7Mfksq9zihbOu,https://p.scdn.co/mp3-preview/94c692b2db1bd951be264d9420b02af12f4f8240?cid=b8d3901151d34489a160e3cf0ab1fa94,Questions,0.0,129477.0,68.0,0.614,0.598,10.0,-6.335,0.0,0.0561,0.00543,0.0,0.1,0.565,105.803,4.0,12,2,2017,,
Chris Brown,15,http://www.billboard.com/charts/hot-100/2012-06-09,6/9/2012,89,Don't Wake Me Up,Don't Wake Me UpChris Brown,1,,89,1,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",18VfHIPaCo0s6FTi1Fnp6T,https://p.scdn.co/mp3-preview/1cf042b6277db5928b2c4126c206cb46edbf00cd?cid=b8d3901151d34489a160e3cf0ab1fa94,Fortune (Expanded Edition),0.0,222306.0,64.0,0.602,0.691,7.0,-5.197,0.0,0.051,0.0548,0.0,0.144,0.206,127.967,4.0,6,9,2012,,
Chris Brown,15,http://www.billboard.com/charts/hot-100/2006-10-14,10/14/2006,15,Say Goodbye,Say GoodbyeChris Brown,1,26.0,15,8,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",5F7IJrXD6Fa3EmqoYE0gU4,https://p.scdn.co/mp3-preview/54e7f4be57a57c61f08123b2a4f41c4f1dd0917d?cid=b8d3901151d34489a160e3cf0ab1fa94,Chris Brown (Expanded Edition),0.0,289760.0,69.0,0.8,0.502,1.0,-6.062,1.0,0.0371,0.00167,0.0,0.0784,0.388,115.091,4.0,10,14,2006,,
Chris Brown,15,http://www.billboard.com/charts/hot-100/2017-09-02,9/2/2017,91,Privacy,PrivacyChris Brown,1,79.0,62,16,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",2Vf2Pflg5rTWSvSCK4qq4A,https://p.scdn.co/mp3-preview/52c7b23689b607405fb5b2c814bb70de12e7bf82?cid=b8d3901151d34489a160e3cf0ab1fa94,Privacy,1.0,220963.0,65.0,0.741,0.58,0.0,-7.741,1.0,0.378,0.153,0.0,0.109,0.428,97.092,4.0,9,2,2017,,
Chris Brown,15,http://www.billboard.com/charts/hot-100/2008-07-12,7/12/2008,48,Take You Down,Take You DownChris Brown,1,48.0,43,11,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",1vwUsp52io0AGQ5yv470IC,https://p.scdn.co/mp3-preview/42b938536a7048afeeaaec7ce707218964e86b9d?cid=b8d3901151d34489a160e3cf0ab1fa94,Exclusive (Expanded Edition),0.0,245933.0,67.0,0.387,0.64,11.0,-5.817,0.0,0.081,0.107,0.0,0.319,0.617,59.989,4.0,7,12,2008,,
Chris Brown,15,http://www.billboard.com/charts/hot-100/2008-05-10,5/10/2008,9,Forever,ForeverChris Brown,1,,9,1,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",3NZJlJemX3mzjf56MqC5ML,https://p.scdn.co/mp3-preview/9367a47e126b84c9b3cc30e286a1e56db5b6b992?cid=b8d3901151d34489a160e3cf0ab1fa94,Forever,0.0,278573.0,73.0,0.672,0.82,11.0,-4.456,1.0,0.0459,0.0368,0.000188,0.184,0.438,120.005,4.0,5,10,2008,,
Chris Brown,15,http://www.billboard.com/charts/hot-100/2016-01-02,1/2/2016,64,Back To Sleep,Back To SleepChris Brown,1,,64,1,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",6dlpABcXrQKRU9G00i6Zba,https://p.scdn.co/mp3-preview/35e50b51ec5a152dfcc21644c981b60c71794f7a?cid=b8d3901151d34489a160e3cf0ab1fa94,Royalty (Deluxe Version),1.0,201253.0,66.0,0.647,0.646,9.0,-5.483,0.0,0.243,0.0424,0.0,0.0888,0.721,92.981,4.0,1,2,2016,,
Chris Brown,15,http://www.billboard.com/charts/hot-100/2009-12-12,12/12/2009,68,Crawl,CrawlChris Brown,1,,68,1,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",3SK0wdiECK6UltzbYm2rkd,https://p.scdn.co/mp3-preview/5d844bd2b205e247ccd0f6411177eb1d4705ed64?cid=b8d3901151d34489a160e3cf0ab1fa94,Graffiti (Expanded Edition),0.0,236253.0,52.0,0.41,0.743,5.0,-6.356,0.0,0.0591,0.0416,0.0,0.113,0.417,176.048,4.0,12,12,2009,,
Chris Brown,15,http://www.billboard.com/charts/hot-100/2013-01-26,1/26/2013,67,Don't Judge Me,Don't Judge MeChris Brown,1,71.0,67,11,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",0NG5gJzPHjYeQmqcmqfopN,https://p.scdn.co/mp3-preview/b6e9cf28c21424c0f02c607bcf5bf83efe996587?cid=b8d3901151d34489a160e3cf0ab1fa94,Fortune (Expanded Edition),0.0,240173.0,61.0,0.328,0.498,4.0,-10.898,0.0,0.126,0.532,7.94e-05,0.117,0.36,175.918,4.0,1,26,2013,,
Chris Brown,15,http://www.billboard.com/charts/hot-100/2011-08-20,8/20/2011,29,She Ain't You,She Ain't YouChris Brown,1,32.0,27,17,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",3dhvQUA0NyrAea4vQ7X6Gn,https://p.scdn.co/mp3-preview/dc674b441cd870baf138d567850d0b729d18e079?cid=b8d3901151d34489a160e3cf0ab1fa94,F.A.M.E. (Expanded Edition),0.0,248106.0,59.0,0.634,0.716,2.0,-6.502,1.0,0.128,0.0341,0.0,0.0877,0.619,91.039,4.0,8,20,2011,,
Chris Brown,15,http://www.billboard.com/charts/hot-100/2008-08-30,8/30/2008,16,Dreamer,DreamerChris Brown,1,,16,1,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",4v2mcqeFJTIIL4HO6wridQ,https://p.scdn.co/mp3-preview/31176f89663be3bfa0030da736c16eb4fddbe2cd?cid=b8d3901151d34489a160e3cf0ab1fa94,Dreamer,0.0,213080.0,27.0,0.374,0.826,0.0,-5.175,1.0,0.0482,0.0687,0.0,0.317,0.342,89.785,4.0,8,30,2008,,
Chris Brown,15,http://www.billboard.com/charts/hot-100/2013-04-20,4/20/2013,52,Fine China,Fine ChinaChris Brown,1,,52,1,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",0yz2J4wsXFCjMjpJ6A74yV,https://p.scdn.co/mp3-preview/74ead74a4f93ef7297f1e2eb820337b067882436?cid=b8d3901151d34489a160e3cf0ab1fa94,X (Expanded Edition),0.0,213200.0,63.0,0.654,0.731,10.0,-4.767,0.0,0.0568,0.0419,0.0,0.122,0.59,104.002,4.0,4,20,2013,,
Chris Brown,15,http://www.billboard.com/charts/hot-100/2016-09-17,9/17/2016,71,Grass Ain't Greener,Grass Ain't GreenerChris Brown,1,,71,1,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",6DaE3A1uIvDqVrVSNvUy6B,https://p.scdn.co/mp3-preview/7f3d261681314b7d7245e88a6e0176d346fabd06?cid=b8d3901151d34489a160e3cf0ab1fa94,Grass Ain't Greener,1.0,201421.0,62.0,0.644,0.601,10.0,-5.097,0.0,0.0496,0.388,0.0,0.0884,0.518,133.946,4.0,9,17,2016,,
Chris Brown,15,http://www.billboard.com/charts/hot-100/2010-12-25,12/25/2010,89,No BS,No BSChris Brown,1,,89,1,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",6P3cUSAoT4EeMxVgWVdBra,https://p.scdn.co/mp3-preview/4b3158b2f9d396b89f997323c2e1547e271284c2?cid=b8d3901151d34489a160e3cf0ab1fa94,F.A.M.E. (Expanded Edition),1.0,247933.0,55.0,0.426,0.612,1.0,-6.359,0.0,0.0567,0.12,0.0,0.119,0.106,172.171,4.0,12,25,2010,,
Chris Brown,15,http://www.billboard.com/charts/hot-100/2016-01-09,1/9/2016,91,Little More (Royalty),Little More (Royalty)Chris Brown,1,,91,1,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",4lvQiZUhHgG8Oldd8S97hd,https://p.scdn.co/mp3-preview/7a09d77f4e05b6771bc6e57a7ae8201dd5fdebec?cid=b8d3901151d34489a160e3cf0ab1fa94,Royalty (Deluxe Version),0.0,260453.0,55.0,0.632,0.516,6.0,-8.088,1.0,0.035,0.0195,0.0,0.139,0.328,133.71,4.0,1,9,2016,,
Chris Brown,15,http://www.billboard.com/charts/hot-100/2012-05-05,5/5/2012,89,Sweet Love,Sweet LoveChris Brown,1,,89,1,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",3CScJ0ttMJ687s3rlLdrnV,https://p.scdn.co/mp3-preview/03bea50ec058128d9c5eb280fff486b77704df77?cid=b8d3901151d34489a160e3cf0ab1fa94,Fortune (Expanded Edition),0.0,200000.0,53.0,0.631,0.759,4.0,-4.622,1.0,0.048,0.00593,0.0,0.235,0.698,139.901,4.0,5,5,2012,,
Chris Brown,15,https://www.billboard.com/charts/hot-100/2018-03-17,3/17/2018,96,Tempo,TempoChris Brown,1,,96,1,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",0709StHzSeXpdj2zmqF2o2,https://p.scdn.co/mp3-preview/f2e47161f4e7b04023e39e1b1fd1e06005959be2?cid=b8d3901151d34489a160e3cf0ab1fa94,Heartbreak on a Full Moon,1.0,218744.0,65.0,0.769,0.482,10.0,-7.205,1.0,0.0502,0.192,0.0,0.0903,0.487,120.959,4.0,3,17,2018,,
Chris Brown,15,http://www.billboard.com/charts/hot-100/2007-12-08,12/8/2007,89,This Christmas,This ChristmasChris Brown,1,,89,1,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",3W6PmtGTyLwWBWUYplSWHT,https://p.scdn.co/mp3-preview/5ad47b9341bc3845060f94f514493ab49610f4d9?cid=b8d3901151d34489a160e3cf0ab1fa94,This Christmas - Songs From The Motion Picture,0.0,197560.0,71.0,0.407,0.647,7.0,-6.031,0.0,0.125,0.384,0.0,0.0862,0.398,88.061,1.0,12,8,2007,,
Chris Brown,15,http://www.billboard.com/charts/hot-100/2015-09-12,9/12/2015,96,Liquor,LiquorChris Brown,1,,96,1,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",5u7o3wXWJI7AN1b9KIf3m8,https://p.scdn.co/mp3-preview/c44345b68970ab576a8d8a40c8aab22486414619?cid=b8d3901151d34489a160e3cf0ab1fa94,Royalty (Deluxe Version),1.0,224906.0,60.0,0.686,0.342,5.0,-8.555,0.0,0.0447,0.0212,0.0,0.111,0.429,104.995,4.0,9,12,2015,,
Chris Brown,15,http://www.billboard.com/charts/hot-100/2014-10-04,10/4/2014,98,X,XChris Brown,1,,98,1,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",5pwcZWC7XdfoPo8FDwPaui,https://p.scdn.co/mp3-preview/b153ef5877a490cdc5dbda92692f9861c49a32c1?cid=b8d3901151d34489a160e3cf0ab1fa94,X (Expanded Edition),1.0,260573.0,53.0,0.555,0.727,11.0,-5.93,0.0,0.0833,0.0936,0.0,0.0841,0.31,147.865,4.0,10,4,2014,,
Chris Brown,15,http://www.billboard.com/charts/hot-100/2010-11-13,11/13/2010,33,Yeah 3X,Yeah 3XChris Brown,1,,33,1,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",2QtxlzvSBONjs1bDC34ixs,https://p.scdn.co/mp3-preview/df4ae44fca0574d86b590636f59674cc5b1487c7?cid=b8d3901151d34489a160e3cf0ab1fa94,F.A.M.E. (Expanded Edition),1.0,241666.0,69.0,0.705,0.882,11.0,-3.201,0.0,0.0445,0.000369,1.16e-06,0.0934,0.7,130.0,4.0,11,13,2010,,
Chris Brown,15,http://www.billboard.com/charts/hot-100/2005-12-31,12/31/2005,89,Yo (Excuse Me Miss),Yo (Excuse Me Miss)Chris Brown,1,,89,1,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",7DFnq8FYhHMCylykf6ZCxA,https://p.scdn.co/mp3-preview/a09bd6e4efcdac95f76844d1187083ecb998be71?cid=b8d3901151d34489a160e3cf0ab1fa94,Chris Brown (Expanded Edition),0.0,229040.0,74.0,0.536,0.612,4.0,-5.847,1.0,0.272,0.119,0.0,0.209,0.57,86.768,4.0,12,31,2005,,
Chris Brown,15,http://www.billboard.com/charts/hot-100/2007-12-15,12/15/2007,72,With You,With YouChris Brown,1,,72,1,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",5Lgcn7u07bHuqbOtXkN62u,https://p.scdn.co/mp3-preview/3889ab51cd702d18634c2ff371091732c872cb96?cid=b8d3901151d34489a160e3cf0ab1fa94,Exclusive (Expanded Edition),0.0,252120.0,74.0,0.662,0.693,3.0,-4.298,1.0,0.0698,0.134,0.0,0.145,0.655,86.009,4.0,12,15,2007,,
Chris Brown,15,http://www.billboard.com/charts/hot-100/2016-01-09,1/9/2016,80,Zero,ZeroChris Brown,1,,80,1,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",3wrP2GVxWH8VpHPOsKhYgz,https://p.scdn.co/mp3-preview/b31ee5197c3e693c74551733a4d67902a4f1a67d?cid=b8d3901151d34489a160e3cf0ab1fa94,Royalty (Deluxe Version),1.0,214600.0,58.0,0.731,0.818,1.0,-4.564,0.0,0.0638,0.0517,0.0,0.0743,0.812,120.993,4.0,1,9,2016,,
Chris Brown,15,http://www.billboard.com/charts/hot-100/2012-03-03,3/3/2012,10,Turn Up The Music,Turn Up The MusicChris Brown,1,,10,1,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",1RMRkCn07y2xtBip9DzwmC,https://p.scdn.co/mp3-preview/78b9879a497609542801a16754a3be231c5d614b?cid=b8d3901151d34489a160e3cf0ab1fa94,Fortune (Expanded Edition),0.0,227973.0,65.0,0.594,0.841,1.0,-5.792,1.0,0.102,0.000238,2.22e-06,0.156,0.643,129.925,4.0,3,3,2012,,
Chris Brown,15,https://www.billboard.com/charts/hot-100/2019-01-19,1/19/2019,35,Undecided,UndecidedChris Brown,1,,35,1,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",7uiBocndm12aKbsdnQ3Scx,https://p.scdn.co/mp3-preview/dcca6cfb65d76551f7262508c659b65ee0a723fd?cid=b8d3901151d34489a160e3cf0ab1fa94,Undecided,1.0,187297.0,71.0,0.441,0.527,3.0,-5.318,1.0,0.0966,0.172,0.0,0.233,0.589,96.37,4.0,1,19,2019,,
Chris Brown,15,http://www.billboard.com/charts/hot-100/2007-06-16,6/16/2007,96,Wall To Wall,Wall To WallChris Brown,1,,96,1,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",5Zu4UO0QlderRYNPFkbJeO,https://p.scdn.co/mp3-preview/5e06dbd34b15a5aa2740683e36280acf11674fe2?cid=b8d3901151d34489a160e3cf0ab1fa94,Exclusive (Expanded Edition),0.0,223186.0,59.0,0.596,0.54,7.0,-6.723,0.0,0.11,0.00398,0.0,0.127,0.579,188.003,4.0,6,16,2007,,
The Who,15,http://www.billboard.com/charts/hot-100/1972-01-15,1/15/1972,45,Behind Blue Eyes,Behind Blue EyesThe Who,1,44.0,34,11,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'protopunk', 'rock', 'roots rock']",0cKk8BKEi7zXbdrYdyqBP5,,Who's Next,0.0,221426.0,72.0,0.394,0.594,4.0,-8.17,0.0,0.0327,0.162,3.36e-05,0.0983,0.342,127.115,4.0,1,15,1972,,
The Who,15,http://www.billboard.com/charts/hot-100/1969-05-24,5/24/1969,19,Pinball Wizard,Pinball WizardThe Who,1,20.0,19,8,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'protopunk', 'rock', 'roots rock']",6LbbHFEajG9e4m0G3L47c4,,Tommy,0.0,180943.0,70.0,0.543,0.715,2.0,-8.89,1.0,0.0356,0.0192,0.0,0.256,0.468,124.011,4.0,5,24,1969,,
The Who,15,http://www.billboard.com/charts/hot-100/1970-11-14,11/14/1970,25,"See Me, Feel Me","See Me, Feel MeThe Who",1,26.0,25,8,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'protopunk', 'rock', 'roots rock']",7HVLE4CWBQjQi3Vyiz0fbe,,The Who Hits 50 (Deluxe),0.0,216596.0,39.0,0.375,0.336,0.0,-10.513,1.0,0.0308,0.0914,0.0,0.077,0.0759,93.988,4.0,11,14,1970,,
The Who,15,http://www.billboard.com/charts/hot-100/1976-01-17,1/17/1976,28,Squeeze Box,Squeeze BoxThe Who,1,36.0,28,8,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'protopunk', 'rock', 'roots rock']",4lzNP52B3CfeVr2drfPh6X,,The Who By Numbers (Expanded Edition),0.0,161440.0,47.0,0.627,0.882,7.0,-5.443,1.0,0.031,0.504,0.000103,0.0882,0.768,133.231,4.0,1,17,1976,,
The Who,15,http://www.billboard.com/charts/hot-100/1982-10-23,10/23/1982,30,Athena,AthenaThe Who,1,33.0,30,8,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'protopunk', 'rock', 'roots rock']",255k7GWdOau9yOsewX85lg,,It's Hard,0.0,227600.0,37.0,0.619,0.755,2.0,-10.718,1.0,0.0332,0.44,0.00122,0.139,0.592,123.104,4.0,10,23,1982,,
The Who,15,http://www.billboard.com/charts/hot-100/1970-08-29,8/29/1970,35,Summertime Blues,Summertime BluesThe Who,1,27.0,27,8,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'protopunk', 'rock', 'roots rock']",0yfHVc7ofa81X3iXHiyvyA,,The Who Sell Out (Deluxe Edition),0.0,155680.0,35.0,0.542,0.832,9.0,-3.92,1.0,0.0464,0.0349,5.2e-05,0.144,0.877,146.348,4.0,8,29,1970,,
The Who,15,http://www.billboard.com/charts/hot-100/1968-05-18,5/18/1968,42,Call Me Lightning,Call Me LightningThe Who,1,40.0,40,8,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'protopunk', 'rock', 'roots rock']",7DwHL5o6nscK81sYJrbDbO,,The Who Hits 50 (Deluxe),0.0,145194.0,21.0,0.539,0.731,5.0,-7.353,1.0,0.0458,0.0413,0.000191,0.0902,0.649,170.765,4.0,5,18,1968,,
The Who,15,http://www.billboard.com/charts/hot-100/1979-09-29,9/29/1979,81,5:15,5:15The Who,1,,81,1,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'protopunk', 'rock', 'roots rock']",,,,,,,,,,,,,,,,,,,9,29,1979,,
The Who,15,http://www.billboard.com/charts/hot-100/1972-07-22,7/22/1972,70,Join Together,Join TogetherThe Who,1,,70,1,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'protopunk', 'rock', 'roots rock']",6JNVCUi0TUeNFVLvyXFJfN,,20th Century Masters: The Millennium Collection: Best Of The Who,0.0,264440.0,43.0,0.56,0.743,10.0,-8.71,1.0,0.0422,0.304,0.000204,0.108,0.463,168.196,4.0,7,22,1972,,
The Who,15,http://www.billboard.com/charts/hot-100/1967-10-14,10/14/1967,72,I Can See For Miles,I Can See For MilesThe Who,1,,72,1,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'protopunk', 'rock', 'roots rock']",2nlSeJ6CgvWeVOkrLmadf6,,The Who Sell Out (Deluxe Edition),0.0,248618.0,54.0,0.346,0.797,4.0,-7.805,1.0,0.0888,0.0399,2.17e-05,0.0728,0.196,130.91,4.0,10,14,1967,,
The Who,15,http://www.billboard.com/charts/hot-100/1982-12-25,12/25/1982,80,Eminence Front,Eminence FrontThe Who,1,,80,1,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'protopunk', 'rock', 'roots rock']",0LN5gIsS5tQSmRzQrHSaTR,,It's Hard,0.0,339106.0,58.0,0.705,0.774,5.0,-9.659,0.0,0.0298,0.236,0.513,0.0375,0.564,98.141,4.0,12,25,1982,,
The Who,15,http://www.billboard.com/charts/hot-100/1968-08-10,8/10/1968,83,Magic Bus,Magic BusThe Who,1,,83,1,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'protopunk', 'rock', 'roots rock']",5PKnZzkjs2y3WTbIYtv5Fq,,The Kids Are Alright,0.0,202666.0,44.0,0.632,0.947,7.0,-5.761,1.0,0.0732,0.00486,0.0,0.282,0.719,92.313,4.0,8,10,1968,,
The Who,15,http://www.billboard.com/charts/hot-100/1979-06-30,6/30/1979,84,Long Live Rock,Long Live RockThe Who,1,,84,1,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'protopunk', 'rock', 'roots rock']",1Pq1ySROrhPJ1ljTcZPy83,,The Kids Are Alright,0.0,236573.0,33.0,0.465,0.84,2.0,-6.608,1.0,0.0489,0.327,0.00113,0.222,0.579,129.436,4.0,6,30,1979,,
